[2025-02-14 15:10:08] This is codeql database index-files --include-extension=.properties --size-limit=5m --language properties -- /Users/thida/ftp/gradle-project-demo/demo
[2025-02-14 15:10:08] Log file was started late.
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/concurrent/Future$State.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/concurrent/CompletableFuture.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/AbstractSet.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/Scanner.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/WeakHashMap.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/WeakHashMap$Entry.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/List.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/Enumeration.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/PrimitiveIterator$OfLong.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/Date.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/Locale.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/Set.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/PrimitiveIterator.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/random...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/random/RandomGenerator.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/OptionalLong.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/IntSummaryStatistics.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/Optional.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/Comparator.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/Map.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/MissingResourceException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/Spliterator$OfDouble.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/logging...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/logging/LogManager$LoggerContext.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/logging/ErrorManager.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/logging/LogManager$LogNode.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/logging/LogManager.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/logging/Filter.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/logging/LogRecord.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/logging/Handler.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/logging/Formatter.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/logging/Logger.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/logging/Level.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/logging/LoggingMXBean.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/logging/LogManager$LoggerWeakRef.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/Spliterator$OfPrimitive.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/Spliterator$OfInt.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/TimeZone.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/Locale$FilteringMode.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/util/OptionalInt.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/NoSuchProviderException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/Key.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/PublicKey.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/Timestamp.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/PrivilegedActionException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/CodeSource.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/Provider$Service.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/ProtectionDomain.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/InvalidKeyException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/PermissionCollection.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/Provider.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/spec...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/spec/AlgorithmParameterSpec.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/KeyException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/PrivilegedExceptionAction.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/CodeSigner.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/Principal.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/AccessControlException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/GeneralSecurityException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/AsymmetricKey.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/Permission.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/cert...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/cert/CertificateEncodingException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/cert/CertPath.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/cert/Certificate.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/cert/CertificateException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/BasicPermission.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/AccessControlContext.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/Guard.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/NoSuchAlgorithmException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/ProtectionDomain$Key.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/SignatureException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/PrivilegedAction.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/security/DomainCombiner.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/Flushable.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/ObjectInputStream$GetField.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/UnsupportedEncodingException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/InvalidClassException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/InvalidObjectException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/ObjectOutput.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/Serializable.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/File.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/Console.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/SerializablePermission.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/ObjectInputFilter$FilterInfo.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/InputStream.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/DataInput.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/ProxyingConsole.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/FilenameFilter.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/ObjectInputFilter$Status.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/ObjectStreamClass.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/ObjectOutputStream$PutField.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/ObjectOutputStream.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/OutputStream.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/OptionalDataException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/BufferedWriter.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/FileNotFoundException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/ObjectInputStream.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/FileFilter.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/ObjectStreamConstants.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/SyncFailedException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/Writer.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/PrintWriter.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/ObjectInput.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/ObjectInputValidation.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/ObjectStreamException.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/DataOutput.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/ObjectStreamField.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/ObjectStreamClass$ClassDataSlot.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/java/io/FilterOutputStream.members...
